1,1,0,43.2213898,-0.0516572,496.25,62.31,2.9,2.3,96368.8,72,-2124,700,15.55,20,34.20,8.24,5281
1,1,0,43.2213898,-0.0516572,496.25,61.54,2.9,2.3,96377.7,102,-2221,717,15.55,20,33.85,8.25,5282
1,1,0,43.2213936,-0.0516501,495.74,61.54,3.3,2.4,96377.7,80,-2191,705,14.01,20,34.20,8.25,5283
1,1,0,43.2213936,-0.0516417,495.24,61.54,3.6,2.4,96386.7,82,-2153,684,13.43,19,34.20,8.25,5284
1,1,0,43.2213936,-0.0516329,494.72,60.76,3.6,2.5,96386.7,59,-2101,642,12.89,19,34.20,8.25,5285
1,1,0,43.2213898,-0.0516246,494.21,59.93,3.7,2.5,96396.3,52,-2074,679,12.45,18,34.20,8.25,5286
1,1,0,43.2213860,-0.0516178,493.61,59.93,3.7,2.7,96396.3,88,-2134,692,12.01,18,33.50,8.25,5287
1,1,0,43.2213821,-0.0516128,493.02,58.96,3.5,2.8,96407.5,97,-2311,733,11.94,19,33.98,8.25,5288
1,1,0,43.2213745,-0.0516095,492.44,58.96,3.2,2.8,96418.5,79,-2270,730,12.50,20,33.85,8.25,5289
1,1,0,43.2213707,-0.0516083,491.90,58.00,3.0,2.7,96418.5,66,-2237,707,12.62,20,33.85,8.25,5290
1,1,0,43.2213669,-0.0516087,491.39,57.15,2.5,2.6,96428.3,87,-2266,682,13.11,18,33.85,8.25,5291
1,1,0,43.2213593,-0.0516103,490.86,57.15,2.1,2.6,96428.3,63,-2159,695,13.57,19,33.85,8.25,5292
1,1,0,43.2213593,-0.0516126,490.38,56.37,1.5,2.6,96437.3,44,-2097,673,13.89,18,34.20,8.25,5293
1,1,0,43.2213593,-0.0516149,489.86,56.37,0.9,2.6,96446.6,88,-1986,649,14.21,19,33.85,8.25,5294
1,1,0,43.2213593,-0.0516167,489.31,55.56,1.0,2.6,96446.6,77,-2135,684,14.10,20,33.85,8.25,5295
1,1,0,43.2213631,-0.0516168,488.74,54.63,1.5,2.7,96457.4,63,-2117,661,13.66,20,34.42,8.26,5296
1,1,0,43.2213669,-0.0516145,488.11,54.63,2.2,2.9,96457.4,92,-2185,720,13.68,18,33.50,8.25,5297
1,1,1,43.2213707,-0.0516106,487.33,53.86,2.1,3.3,96466.3,-11,-272,144,13.10,18,33.85,8.25,5298
1,1,1,43.2213707,-0.0516062,486.05,53.86,2.4,4.4,96481.1,79,-167,121,12.23,19,33.50,8.25,5299
1,1,1,43.2213745,-0.0516016,484.80,52.58,2.1,5.1,96481.1,178,-5484,2756,12.06,19,33.50,8.25,5300
1,1,1,43.2213707,-0.0515992,483.86,50.53,1.7,4.9,96504.8,625,-651,-380,11.96,17,33.85,8.25,5301
1,1,1,43.2213669,-0.0515991,482.88,50.53,2.0,4.9,96504.8,-254,-3012,2332,12.23,18,33.85,8.25,5302
1,1,1,43.2213631,-0.0516010,482.04,48.78,1.6,4.6,96524.9,478,-1241,-144,12.83,18,34.32,8.24,5303
1,1,1,43.2213593,-0.0516028,481.01,48.78,0.8,4.8,96542.5,-746,-2570,1169,13.64,17,33.85,8.25,5304
1,1,1,43.2213593,-0.0516036,480.17,47.26,0.3,4.6,96542.5,1002,-2102,866,14.30,17,33.85,8.24,5305
