flag_calib,flag_drop,flag_separation,flag_fin,top_lat,bottom_lat,top_lon,bottom_lon,top_hMSL,bottom_hMSL,top_altbaro,bottom_altbaro,top_gyrx,bottom_gyrx,top_gyry,bottom_gyry,top_gyrz,bottom_gyrz,sat_hRSSI,top_pression,top_temperature,distance_modules,bottom_pression,top_vspeed,bottom_vspeed,timeindex
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5124
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5125
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5126
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5127
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5128
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5129
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5130
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5131
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5132
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5133
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5134
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5135
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5136
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5137
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5138
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5139
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5140
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5141
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5142
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5143
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5144
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5145
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5146
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5147
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5148
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5149
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5150
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5151
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5152
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5153
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5154
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5155
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5156
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5157
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5158
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5159
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5160
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5161
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5162
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5163
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5164
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5165
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5166
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5167
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5168
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5169
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5170
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5171
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5172
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5173
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5174
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5175
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5176
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5177
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5178
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5179
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5180
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5181
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5182
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5183
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5184
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5185
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5186
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5187
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5188
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5189
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5190
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5191
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5192
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5193
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5194
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5195
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5196
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5197
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5198
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5199
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5200
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5201
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5202
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5203
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5204
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5205
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5206
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5207
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5208
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5209
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5210
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5211
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5212
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5213
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5214
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5215
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5216
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5217
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5218
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5219
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5220
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5221
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5222
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5223
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5224
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5225
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5226
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5227
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5228
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5229
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5230
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5231
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5232
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5233
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5234
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5235
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5236
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5237
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5238
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5239
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5240
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5241
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5242
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5243
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5244
1,1,1,0,43.2423515,43.2424126,-0.0393512,-0.0393254,429.0,410.0,0.84,0.56,-233.0,9.0,-61.0,-53.0,-39.0,-59.0,0.3,97243.3,38.4,7.2,97218.1,-0.0,0.0,5245
